Name,M1,M2,M3,Support,Temperature,Ar_flow,CH4_flow,O2_flow,C2y
Li-V-Eu-CaO,Li,V,Eu,CaO,750,2.25,8.5,4.25,5.241993
Li-V-Eu-CaO,Li,V,Eu,CaO,750,4,4,2,5.003
Li-V-Eu-CaO,Li,V,Eu,CaO,750,3,11.33333333,5.666666667,4.798917
Li-V-Eu-CaO,Li,V,Eu,CaO,750,7,2,1,4.412461
Li-V-Eu-CaO,Li,V,Eu,CaO,750,1.5,6.8,1.7,4.359964
Li-V-Eu-CaO,Li,V,Eu,CaO,750,6,6,3,4.321785
Li-V-Eu-CaO,Li,V,Eu,CaO,750,7,2.4,0.6,4.184426
Li-V-Eu-CaO,Li,V,Eu,CaO,750,10.5,3,1.5,3.943434
Li-V-Eu-CaO,Li,V,Eu,CaO,750,4,4.8,1.2,3.920123
Li-V-Eu-CaO,Li,V,Eu,CaO,750,8,8,4,3.898324
Li-V-Eu-CaO,Li,V,Eu,CaO,750,2.25,10.2,2.55,3.891728
Li-V-Eu-CaO,Li,V,Eu,CaO,750,7,2.571428571,0.428571429,3.848029
Li-V-Eu-CaO,Li,V,Eu,CaO,750,1.5,7.285714286,1.214285714,3.657538
Li-V-Eu-CaO,Li,V,Eu,CaO,750,10.5,3.6,0.9,3.632426
Li-V-Eu-CaO,Li,V,Eu,CaO,900,4,5.142857143,0.857142857,3.615905
Li-V-Eu-CaO,Li,V,Eu,CaO,750,14,4,2,3.580967
Li-V-Eu-CaO,Li,V,Eu,CaO,750,3,13.6,3.4,3.489656
Li-V-Eu-CaO,Li,V,Eu,CaO,750,6,7.2,1.8,3.424337
Li-V-Eu-CaO,Li,V,Eu,CaO,750,4,5.142857143,0.857142857,3.404173
Li-V-Eu-CaO,Li,V,Eu,CaO,750,14,4.8,1.2,3.306808
Li-V-Eu-CaO,Li,V,Eu,CaO,750,2.25,10.92857143,1.821428571,3.294784
Li-V-Eu-CaO,Li,V,Eu,CaO,750,8,9.6,2.4,3.244811
Li-V-Eu-CaO,Li,V,Eu,CaO,750,10.5,3.857142857,0.642857143,3.236585
Li-V-Eu-CaO,Li,V,Eu,CaO,750,14,5.142857143,0.857142857,3.107836
Li-V-Eu-CaO,Li,V,Eu,CaO,750,6,7.714285714,1.285714286,3.017359
Li-V-Eu-CaO,Li,V,Eu,CaO,750,8,10.28571429,1.714285714,2.753401
Li-V-Eu-CaO,Li,V,Eu,CaO,700,1.5,5.666666667,2.833333333,2.243952
Li-V-Eu-CaO,Li,V,Eu,CaO,700,1.5,6.8,1.7,1.435611
Li-V-Eu-CaO,Li,V,Eu,CaO,700,4,4,2,1.355407
Li-V-Eu-CaO,Li,V,Eu,CaO,700,7,2.571428571,0.428571429,1.326068
Li-V-Eu-CaO,Li,V,Eu,CaO,700,2.25,8.5,4.25,1.299455
Li-V-Eu-CaO,Li,V,Eu,CaO,700,7,2,1,1.231888
Li-V-Eu-CaO,Li,V,Eu,CaO,700,7,2.4,0.6,1.198577
Li-V-Eu-CaO,Li,V,Eu,CaO,700,14,4,2,1.175665
Li-V-Eu-CaO,Li,V,Eu,CaO,700,1.5,7.285714286,1.214285714,1.175423
Li-V-Eu-CaO,Li,V,Eu,CaO,700,4,5.142857143,0.857142857,1.155737
Li-V-Eu-CaO,Li,V,Eu,CaO,700,10.5,3.6,0.9,1.145467
Li-V-Eu-CaO,Li,V,Eu,CaO,700,3,13.6,3.4,1.14208
Li-V-Eu-CaO,Li,V,Eu,CaO,700,4,4.8,1.2,1.123382
Li-V-Eu-CaO,Li,V,Eu,CaO,700,8,8,4,1.068575
Li-V-Eu-CaO,Li,V,Eu,CaO,700,10.5,3.857142857,0.642857143,1.064825
Li-V-Eu-CaO,Li,V,Eu,CaO,700,2.25,10.2,2.55,1.060106
Li-V-Eu-CaO,Li,V,Eu,CaO,700,14,4.8,1.2,1.019188
Li-V-Eu-CaO,Li,V,Eu,CaO,700,6,7.2,1.8,1.018909
Li-V-Eu-CaO,Li,V,Eu,CaO,700,10.5,3,1.5,0.989076
Li-V-Eu-CaO,Li,V,Eu,CaO,700,6,6,3,0.932191
Li-V-Eu-CaO,Li,V,Eu,CaO,700,8,9.6,2.4,0.92011
Li-V-Eu-CaO,Li,V,Eu,CaO,700,3,14.57142857,2.428571429,0.917359
Li-V-Eu-CaO,Li,V,Eu,CaO,700,6,7.714285714,1.285714286,0.909159
Li-V-Eu-CaO,Li,V,Eu,CaO,700,14,5.142857143,0.857142857,0.895226
Li-V-Eu-CaO,Li,V,Eu,CaO,700,8,10.28571429,1.714285714,0.863998
Li-V-Mo-SiO2,Li,V,Mo,SiO2,850,6,6,3,9.399145946
Li-V-Mo-SiO2,Li,V,Mo,SiO2,850,8,8,4,8.654531502
Li-V-Mo-SiO2,Li,V,Mo,SiO2,750,1.5,5.666666667,2.833333333,8.251697857
Li-V-Mo-SiO2,Li,V,Mo,SiO2,800,1.5,5.666666667,2.833333333,7.848346813
Li-V-Mo-SiO2,Li,V,Mo,SiO2,850,4,4,2,7.556411948
Li-V-Mo-SiO2,Li,V,Mo,SiO2,800,2.25,8.5,4.25,7.551954894
Li-V-Mo-SiO2,Li,V,Mo,SiO2,850,2.25,8.5,4.25,7.547504053
Li-V-Mo-SiO2,Li,V,Mo,SiO2,800,4,4,2,7.52381292
Li-V-Mo-SiO2,Li,V,Mo,SiO2,800,3,11.33333333,5.666666667,7.48448445
Li-V-Mo-SiO2,Li,V,Mo,SiO2,900,7,2.4,0.6,7.477304133
Li-V-Mo-SiO2,Li,V,Mo,SiO2,850,3,11.33333333,5.666666667,7.274063375
Li-V-Mo-SiO2,Li,V,Mo,SiO2,900,7,2,1,7.024526542
Li-V-Mo-SiO2,Li,V,Mo,SiO2,900,3,11.33333333,5.666666667,6.974694228
Li-V-Mo-SiO2,Li,V,Mo,SiO2,900,6,7.2,1.8,6.847927489
Li-V-Mo-SiO2,Li,V,Mo,SiO2,900,8,8,4,6.73654504
Li-V-Mo-SiO2,Li,V,Mo,SiO2,900,14,4,2,6.703715706
Li-V-Mo-SiO2,Li,V,Mo,SiO2,850,2.25,10.2,2.55,6.392214511
Li-V-Mo-SiO2,Li,V,Mo,SiO2,850,3,13.6,3.4,6.329449757
Li-V-Mo-SiO2,Li,V,Mo,SiO2,850,8,9.6,2.4,6.233293338
Li-V-Mo-SiO2,Li,V,Mo,SiO2,900,3,13.6,3.4,6.178008636
Li-V-Mo-SiO2,Li,V,Mo,SiO2,900,2.25,10.2,2.55,6.162220897
Li-V-Mo-SiO2,Li,V,Mo,SiO2,900,4,4.8,1.2,6.137666454
Li-V-Mo-SiO2,Li,V,Mo,SiO2,900,3,14.57142857,2.428571429,6.126909056
Li-V-Mo-SiO2,Li,V,Mo,SiO2,850,1.5,5.666666667,2.833333333,6.118146385
Li-V-Mo-SiO2,Li,V,Mo,SiO2,850,1.5,6.8,1.7,5.921688994
Li-V-Mo-SiO2,Li,V,Mo,SiO2,850,4,4.8,1.2,5.858136689
Li-V-Mo-SiO2,Li,V,Mo,SiO2,900,2.25,8.5,4.25,5.812111876
Li-V-Mo-SiO2,Li,V,Mo,SiO2,900,6,6,3,5.798257732
Li-V-Mo-SiO2,Li,V,Mo,SiO2,900,10.5,3.6,0.9,5.726516189
Li-V-Mo-SiO2,Li,V,Mo,SiO2,700,1.5,5.666666667,2.833333333,5.705324583
Li-V-Mo-SiO2,Li,V,Mo,SiO2,900,10.5,3,1.5,5.612908
Li-V-Mo-SiO2,Li,V,Mo,SiO2,850,1.5,7.285714286,1.214285714,5.562839056
Li-V-Mo-SiO2,Li,V,Mo,SiO2,800,8,8,4,5.529292221
Li-V-Mo-SiO2,Li,V,Mo,SiO2,750,2.25,8.5,4.25,5.487839188
Li-V-Mo-SiO2,Li,V,Mo,SiO2,900,8,9.6,2.4,5.3491237
Li-V-Mo-SiO2,Li,V,Mo,SiO2,900,6,7.714285714,1.285714286,5.322337653
Li-V-Mo-SiO2,Li,V,Mo,SiO2,900,1.5,5.666666667,2.833333333,5.228375104
Li-V-Mo-SiO2,Li,V,Mo,SiO2,800,6,6,3,5.225764884
Li-V-Mo-SiO2,Li,V,Mo,SiO2,850,10.5,3,1.5,5.19247151
Li-V-Mo-SiO2,Li,V,Mo,SiO2,750,3,11.33333333,5.666666667,5.179045828
Li-V-Mo-SiO2,Li,V,Mo,SiO2,900,4,4,2,5.143364483
Li-V-Mo-SiO2,Li,V,Mo,SiO2,900,1.5,6.8,1.7,5.037978026
Li-V-Mo-SiO2,Li,V,Mo,SiO2,800,7,2,1,4.998355691
Li-V-Mo-SiO2,Li,V,Mo,SiO2,750,4,4,2,4.899014633
Li-V-Mo-SiO2,Li,V,Mo,SiO2,850,7,2,1,4.65862227
Li-V-Mo-SiO2,Li,V,Mo,SiO2,800,1.5,6.8,1.7,4.656393356
Li-V-Mo-SiO2,Li,V,Mo,SiO2,900,1.5,7.285714286,1.214285714,4.651164348
Li-V-Mo-SiO2,Li,V,Mo,SiO2,850,6,7.2,1.8,4.553555285
Li-V-Mo-SiO2,Li,V,Mo,SiO2,900,2.25,10.92857143,1.821428571,4.465813074
Li-V-Mo-SiO2,Li,V,Mo,SiO2,850,2.25,10.92857143,1.821428571,4.437476657
Li-V-Mo-SiO2,Li,V,Mo,SiO2,850,14,4,2,4.34808361
Li-V-Mo-SiO2,Li,V,Mo,SiO2,900,4,5.142857143,0.857142857,4.137800843
Li-V-Mo-SiO2,Li,V,Mo,SiO2,800,2.25,10.2,2.55,4.126842081
Li-V-Mo-SiO2,Li,V,Mo,SiO2,900,14,4.8,1.2,4.089253919
Li-V-Mo-SiO2,Li,V,Mo,SiO2,900,7,2.571428571,0.428571429,3.873196627
Li-V-Mo-SiO2,Li,V,Mo,SiO2,850,4,5.142857143,0.857142857,3.77282673
Li-V-Mo-SiO2,Li,V,Mo,SiO2,750,7,2.4,0.6,3.591139112
Li-V-Mo-SiO2,Li,V,Mo,SiO2,800,14,4,2,3.365118128
Li-V-Mo-SiO2,Li,V,Mo,SiO2,800,3,13.6,3.4,3.346767665
Li-V-Mo-SiO2,Li,V,Mo,SiO2,800,4,4.8,1.2,3.2781234
Li-V-Mo-SiO2,Li,V,Mo,SiO2,850,3,14.57142857,2.428571429,3.256688599
Li-V-Mo-SiO2,Li,V,Mo,SiO2,700,2.25,8.5,4.25,3.252912068
Li-V-Mo-SiO2,Li,V,Mo,SiO2,750,10.5,3.857142857,0.642857143,3.237017477
Li-V-Mo-SiO2,Li,V,Mo,SiO2,750,8,8,4,3.149199459
Li-V-Mo-SiO2,Li,V,Mo,SiO2,850,8,10.28571429,1.714285714,3.053537214
Li-V-Mo-SiO2,Li,V,Mo,SiO2,800,8,9.6,2.4,3.000544191
Li-V-Mo-SiO2,Li,V,Mo,SiO2,800,7,2.4,0.6,2.972626543
Li-V-Mo-SiO2,Li,V,Mo,SiO2,700,3,11.33333333,5.666666667,2.897345705
Li-V-Mo-SiO2,Li,V,Mo,SiO2,800,10.5,3,1.5,2.890888386
Li-V-Mo-SiO2,Li,V,Mo,SiO2,750,1.5,6.8,1.7,2.837473937
Li-V-Mo-SiO2,Li,V,Mo,SiO2,750,4,4.8,1.2,2.542538742
Li-V-Mo-SiO2,Li,V,Mo,SiO2,800,2.25,10.92857143,1.821428571,2.443772943
Li-V-Mo-SiO2,Li,V,Mo,SiO2,750,2.25,10.2,2.55,2.422346793
Li-V-Mo-SiO2,Li,V,Mo,SiO2,850,6,7.714285714,1.285714286,2.264943113
Li-V-Mo-SiO2,Li,V,Mo,SiO2,800,4,5.142857143,0.857142857,2.21663526
Li-V-Mo-SiO2,Li,V,Mo,SiO2,850,10.5,3.6,0.9,2.133863231
Li-V-Mo-SiO2,Li,V,Mo,SiO2,800,6,7.2,1.8,1.971233627
Li-V-Mo-SiO2,Li,V,Mo,SiO2,750,6,6,3,1.945811383
Li-V-Mo-SiO2,Li,V,Mo,SiO2,800,14,4.8,1.2,1.81502839
Li-V-Mo-SiO2,Li,V,Mo,SiO2,750,3,13.6,3.4,1.812887301
Li-V-Mo-SiO2,Li,V,Mo,SiO2,900,14,5.142857143,0.857142857,1.428465444
Li-V-Mo-SiO2,Li,V,Mo,SiO2,700,4,4,2,1.382152655
Li-V-Mo-SiO2,Li,V,Mo,SiO2,750,6,7.2,1.8,1.343691292
Li-V-Mo-SiO2,Li,V,Mo,SiO2,800,3,14.57142857,2.428571429,1.295953637
Li-V-Mo-SiO2,Li,V,Mo,SiO2,750,1.5,7.285714286,1.214285714,1.022925816
Li-V-Mo-SiO2,Li,V,Mo,SiO2,800,6,7.714285714,1.285714286,1.007728389
Li-V-Mo-SiO2,Li,V,Mo,SiO2,750,14,5.142857143,0.857142857,0.885095695
Li-V-Mo-SiO2,Li,V,Mo,SiO2,700,4,4.8,1.2,0.672722635
Li-V-Mo-SiO2,Li,V,Mo,SiO2,750,4,5.142857143,0.857142857,0.579239511
Li-V-Mo-SiO2,Li,V,Mo,SiO2,750,2.25,10.92857143,1.821428571,0.525925899
Li-V-Mo-SiO2,Li,V,Mo,SiO2,850,14,4.8,1.2,0.209746417
Li-V-Mo-SiO2,Li,V,Mo,SiO2,700,1.5,7.285714286,1.214285714,0.058383675
Li-V-Mo-SiO2,Li,V,Mo,SiO2,700,3,13.6,3.4,0.028260116
Li-Y-Eu-BaO,Li,Y,Eu,BaO,850,10.5,3,1.5,15.30589064
Li-Y-Eu-BaO,Li,Y,Eu,BaO,850,7,2,1,14.99398976
Li-Y-Eu-BaO,Li,Y,Eu,BaO,850,8,8,4,14.41437893
Li-Y-Eu-BaO,Li,Y,Eu,BaO,800,7,2,1,14.19890657
Li-Y-Eu-BaO,Li,Y,Eu,BaO,800,4,4,2,14.03122157
Li-Y-Eu-BaO,Li,Y,Eu,BaO,800,8,8,4,13.99000108
Li-Y-Eu-BaO,Li,Y,Eu,BaO,850,6,6,3,13.83014647
Li-Y-Eu-BaO,Li,Y,Eu,BaO,800,2.25,8.5,4.25,13.69704673
Li-Y-Eu-BaO,Li,Y,Eu,BaO,800,6,6,3,13.58187614
Li-Y-Eu-BaO,Li,Y,Eu,BaO,850,10.5,3.6,0.9,13.37829952
Li-Y-Eu-BaO,Li,Y,Eu,BaO,800,3,11.33333333,5.666666667,13.3417066
Li-Y-Eu-BaO,Li,Y,Eu,BaO,850,8,9.6,2.4,13.28329711
Li-Y-Eu-BaO,Li,Y,Eu,BaO,900,14,4,2,13.1675086
Li-Y-Eu-BaO,Li,Y,Eu,BaO,850,6,7.2,1.8,12.76063875
Li-Y-Eu-BaO,Li,Y,Eu,BaO,800,6,7.2,1.8,12.6433781
Li-Y-Eu-BaO,Li,Y,Eu,BaO,800,10.5,3.6,0.9,12.62045312
Li-Y-Eu-BaO,Li,Y,Eu,BaO,800,10.5,3,1.5,12.62017907
Li-Y-Eu-BaO,Li,Y,Eu,BaO,800,1.5,6.8,1.7,12.47781516
Li-Y-Eu-BaO,Li,Y,Eu,BaO,900,10.5,3,1.5,12.45432811
Li-Y-Eu-BaO,Li,Y,Eu,BaO,850,7,2.4,0.6,12.41616456
Li-Y-Eu-BaO,Li,Y,Eu,BaO,800,2.25,10.2,2.55,12.28245147
Li-Y-Eu-BaO,Li,Y,Eu,BaO,850,3,13.6,3.4,12.25974645
Li-Y-Eu-BaO,Li,Y,Eu,BaO,800,3,13.6,3.4,12.25284378
Li-Y-Eu-BaO,Li,Y,Eu,BaO,800,4,4.8,1.2,12.15197646
Li-Y-Eu-BaO,Li,Y,Eu,BaO,850,3,14.57142857,2.428571429,12.0603522
Li-Y-Eu-BaO,Li,Y,Eu,BaO,850,4,4.8,1.2,11.86519281
Li-Y-Eu-BaO,Li,Y,Eu,BaO,800,1.5,7.285714286,1.214285714,11.70263819
Li-Y-Eu-BaO,Li,Y,Eu,BaO,850,6,7.714285714,1.285714286,11.66959061
Li-Y-Eu-BaO,Li,Y,Eu,BaO,800,8,9.6,2.4,11.52103273
Li-Y-Eu-BaO,Li,Y,Eu,BaO,800,10.5,3.857142857,0.642857143,11.45848029
Li-Y-Eu-BaO,Li,Y,Eu,BaO,900,14,4.8,1.2,11.45120147
Li-Y-Eu-BaO,Li,Y,Eu,BaO,850,3,11.33333333,5.666666667,11.20229693
Li-Y-Eu-BaO,Li,Y,Eu,BaO,800,6,7.714285714,1.285714286,11.19852211
Li-Y-Eu-BaO,Li,Y,Eu,BaO,900,10.5,3.6,0.9,11.13424674
Li-Y-Eu-BaO,Li,Y,Eu,BaO,800,14,4.8,1.2,11.10481074
Li-Y-Eu-BaO,Li,Y,Eu,BaO,850,14,5.142857143,0.857142857,11.04113911
Li-Y-Eu-BaO,Li,Y,Eu,BaO,800,3,14.57142857,2.428571429,10.90798416
Li-Y-Eu-BaO,Li,Y,Eu,BaO,850,2.25,10.92857143,1.821428571,10.84472518
Li-Y-Eu-BaO,Li,Y,Eu,BaO,850,10.5,3.857142857,0.642857143,10.84462891
Li-Y-Eu-BaO,Li,Y,Eu,BaO,800,4,5.142857143,0.857142857,10.65945914
Li-Y-Eu-BaO,Li,Y,Eu,BaO,800,2.25,10.92857143,1.821428571,10.62431871
Li-Y-Eu-BaO,Li,Y,Eu,BaO,850,2.25,10.2,2.55,10.59369896
Li-Y-Eu-BaO,Li,Y,Eu,BaO,850,8,10.28571429,1.714285714,10.40565395
Li-Y-Eu-BaO,Li,Y,Eu,BaO,850,4,4,2,10.37159706
Li-Y-Eu-BaO,Li,Y,Eu,BaO,850,4,5.142857143,0.857142857,10.35614071
Li-Y-Eu-BaO,Li,Y,Eu,BaO,850,1.5,6.8,1.7,10.26834204
Li-Y-Eu-BaO,Li,Y,Eu,BaO,800,14,5.142857143,0.857142857,10.00117705
Li-Y-Eu-BaO,Li,Y,Eu,BaO,850,2.25,8.5,4.25,9.949532581
Li-Y-Eu-BaO,Li,Y,Eu,BaO,900,7,2,1,9.821120213
Li-Y-Eu-BaO,Li,Y,Eu,BaO,900,8,10.28571429,1.714285714,9.675324664
Li-Y-Eu-BaO,Li,Y,Eu,BaO,850,1.5,7.285714286,1.214285714,9.644986864
Li-Y-Eu-BaO,Li,Y,Eu,BaO,900,7,2.4,0.6,9.451653396
Li-Y-Eu-BaO,Li,Y,Eu,BaO,900,6,7.2,1.8,9.412921929
Li-Y-Eu-BaO,Li,Y,Eu,BaO,900,8,9.6,2.4,9.299310427
Li-Y-Eu-BaO,Li,Y,Eu,BaO,900,14,5.142857143,0.857142857,9.027910107
Li-Y-Eu-BaO,Li,Y,Eu,BaO,750,7,2,1,9.017437947
Li-Y-Eu-BaO,Li,Y,Eu,BaO,750,4,4,2,9.006536165
Li-Y-Eu-BaO,Li,Y,Eu,BaO,750,1.5,6.8,1.7,8.974011383
Li-Y-Eu-BaO,Li,Y,Eu,BaO,900,3,13.6,3.4,8.925372811
Li-Y-Eu-BaO,Li,Y,Eu,BaO,750,1.5,5.666666667,2.833333333,8.756714121
Li-Y-Eu-BaO,Li,Y,Eu,BaO,750,2.25,8.5,4.25,8.629309183
Li-Y-Eu-BaO,Li,Y,Eu,BaO,800,1.5,5.666666667,2.833333333,8.606604475
Li-Y-Eu-BaO,Li,Y,Eu,BaO,900,3,14.57142857,2.428571429,8.587118719
Li-Y-Eu-BaO,Li,Y,Eu,BaO,900,6,7.714285714,1.285714286,8.52560643
Li-Y-Eu-BaO,Li,Y,Eu,BaO,900,10.5,3.857142857,0.642857143,8.401342432
Li-Y-Eu-BaO,Li,Y,Eu,BaO,750,4,4.8,1.2,8.378493934
Li-Y-Eu-BaO,Li,Y,Eu,BaO,900,8,8,4,8.200867236
Li-Y-Eu-BaO,Li,Y,Eu,BaO,900,6,6,3,8.039466406
Li-Y-Eu-BaO,Li,Y,Eu,BaO,900,7,2.571428571,0.428571429,7.85801771
Li-Y-Eu-BaO,Li,Y,Eu,BaO,750,4,5.142857143,0.857142857,7.817089872
Li-Y-Eu-BaO,Li,Y,Eu,BaO,900,2.25,10.92857143,1.821428571,7.601254203
Li-Y-Eu-BaO,Li,Y,Eu,BaO,900,2.25,8.5,4.25,7.489135716
Li-Y-Eu-BaO,Li,Y,Eu,BaO,900,3,11.33333333,5.666666667,7.401674785
Li-Y-Eu-BaO,Li,Y,Eu,BaO,900,2.25,10.2,2.55,7.355682601
Li-Y-Eu-BaO,Li,Y,Eu,BaO,750,1.5,7.285714286,1.214285714,7.219375737
Li-Y-Eu-BaO,Li,Y,Eu,BaO,750,2.25,10.2,2.55,7.184853971
Li-Y-Eu-BaO,Li,Y,Eu,BaO,850,1.5,5.666666667,2.833333333,6.979434215
Li-Y-Eu-BaO,Li,Y,Eu,BaO,750,6,7.714285714,1.285714286,6.740112976
Li-Y-Eu-BaO,Li,Y,Eu,BaO,750,8,8,4,6.715298284
Li-Y-Eu-BaO,Li,Y,Eu,BaO,750,6,7.2,1.8,6.678814924
Li-Y-Eu-BaO,Li,Y,Eu,BaO,900,4,4,2,6.611211781
Li-Y-Eu-BaO,Li,Y,Eu,BaO,900,4,4.8,1.2,6.518396583
Li-Y-Eu-BaO,Li,Y,Eu,BaO,750,14,4.8,1.2,6.49723315
Li-Y-Eu-BaO,Li,Y,Eu,BaO,900,1.5,5.666666667,2.833333333,6.435929716
Li-Y-Eu-BaO,Li,Y,Eu,BaO,750,10.5,3.6,0.9,6.405660718
Li-Y-Eu-BaO,Li,Y,Eu,BaO,750,10.5,3,1.5,6.40522614
Li-Y-Eu-BaO,Li,Y,Eu,BaO,750,2.25,10.92857143,1.821428571,6.147809774
Li-Y-Eu-BaO,Li,Y,Eu,BaO,900,4,5.142857143,0.857142857,6.039731101
Li-Y-Eu-BaO,Li,Y,Eu,BaO,900,1.5,7.285714286,1.214285714,6.006379442
Li-Y-Eu-BaO,Li,Y,Eu,BaO,750,3,13.6,3.4,5.697389801
Li-Y-Eu-BaO,Li,Y,Eu,BaO,750,14,5.142857143,0.857142857,5.570826914
Li-Y-Eu-BaO,Li,Y,Eu,BaO,900,1.5,6.8,1.7,5.412036617
Li-Y-Eu-BaO,Li,Y,Eu,BaO,750,3,14.57142857,2.428571429,5.106043107
Li-Y-Eu-BaO,Li,Y,Eu,BaO,750,8,10.28571429,1.714285714,4.99649991
Li-Y-Eu-BaO,Li,Y,Eu,BaO,700,4,5.142857143,0.857142857,2.858395229
Li-Y-Eu-BaO,Li,Y,Eu,BaO,700,1.5,6.8,1.7,2.854280975
Li-Y-Eu-BaO,Li,Y,Eu,BaO,700,4,4,2,2.759889921
Li-Y-Eu-BaO,Li,Y,Eu,BaO,700,1.5,7.285714286,1.214285714,2.694906641
Li-Y-Eu-BaO,Li,Y,Eu,BaO,700,4,4.8,1.2,2.595369994
Li-Y-Eu-BaO,Li,Y,Eu,BaO,700,2.25,8.5,4.25,2.123285166
Li-Y-Eu-BaO,Li,Y,Eu,BaO,700,6,7.2,1.8,2.016614134
Li-Y-Eu-BaO,Li,Y,Eu,BaO,700,2.25,10.92857143,1.821428571,2.005951074
Li-Y-Eu-BaO,Li,Y,Eu,BaO,700,14,5.142857143,0.857142857,1.910465412
Li-Y-Eu-BaO,Li,Y,Eu,BaO,700,6,7.714285714,1.285714286,1.892613555
Li-Y-Eu-BaO,Li,Y,Eu,BaO,700,3,11.33333333,5.666666667,1.770536806
Li-Y-Eu-BaO,Li,Y,Eu,BaO,700,3,13.6,3.4,1.649336917
Li-Y-Eu-BaO,Li,Y,Eu,BaO,700,10.5,3,1.5,1.602361263
Li-Y-Eu-BaO,Li,Y,Eu,BaO,700,8,10.28571429,1.714285714,1.506623309
Li-Y-Eu-BaO,Li,Y,Eu,BaO,700,14,4,2,1.430685659
Li-Y-Eu-BaO,Li,Y,Eu,BaO,700,8,8,4,1.209717861
Li-Y-Eu-BaO,Li,Y,Eu,BaO,700,14,4.8,1.2,0.963942741
Li-Y-Eu-La2O3,Li,Y,Eu,La2O3,700,2.25,8.5,4.25,15.38756192
Li-Y-Eu-La2O3,Li,Y,Eu,La2O3,700,3,11.33333333,5.666666667,15.15555223
Li-Y-Eu-La2O3,Li,Y,Eu,La2O3,700,3,13.6,3.4,14.84214235
Li-Y-Eu-La2O3,Li,Y,Eu,La2O3,700,8,8,4,14.8323834
Li-Y-Eu-La2O3,Li,Y,Eu,La2O3,700,1.5,5.666666667,2.833333333,14.83046065
Li-Y-Eu-La2O3,Li,Y,Eu,La2O3,750,2.25,8.5,4.25,14.81420782
Li-Y-Eu-La2O3,Li,Y,Eu,La2O3,700,6,6,3,14.72611598
Li-Y-Eu-La2O3,Li,Y,Eu,La2O3,750,3,13.6,3.4,14.68202895
Li-Y-Eu-La2O3,Li,Y,Eu,La2O3,750,3,11.33333333,5.666666667,14.49660021
Li-Y-Eu-La2O3,Li,Y,Eu,La2O3,750,1.5,5.666666667,2.833333333,14.43633653
Li-Y-Eu-La2O3,Li,Y,Eu,La2O3,750,6,6,3,14.29672912
Li-Y-Eu-La2O3,Li,Y,Eu,La2O3,750,8,8,4,14.22048489
Li-Y-Eu-La2O3,Li,Y,Eu,La2O3,750,4,4,2,13.89673713
Li-Y-Eu-La2O3,Li,Y,Eu,La2O3,750,8,9.6,2.4,13.88545387
Li-Y-Eu-La2O3,Li,Y,Eu,La2O3,700,8,9.6,2.4,13.86519347
Li-Y-Eu-La2O3,Li,Y,Eu,La2O3,750,14,4,2,13.8548814
Li-Y-Eu-La2O3,Li,Y,Eu,La2O3,700,4,4,2,13.84556168
Li-Y-Eu-La2O3,Li,Y,Eu,La2O3,700,10.5,3,1.5,13.74280777
Li-Y-Eu-La2O3,Li,Y,Eu,La2O3,750,10.5,3,1.5,13.71142241
Li-Y-Eu-La2O3,Li,Y,Eu,La2O3,700,14,4,2,13.64103838
Li-Y-Eu-La2O3,Li,Y,Eu,La2O3,800,3,13.6,3.4,13.50710738
Li-Y-Eu-La2O3,Li,Y,Eu,La2O3,750,6,7.2,1.8,13.43797488
Li-Y-Eu-La2O3,Li,Y,Eu,La2O3,700,14,4.8,1.2,13.3130093
Li-Y-Eu-La2O3,Li,Y,Eu,La2O3,700,6,7.2,1.8,13.30051402
Li-Y-Eu-La2O3,Li,Y,Eu,La2O3,750,14,4.8,1.2,13.19948239
Li-Y-Eu-La2O3,Li,Y,Eu,La2O3,750,7,2,1,13.15453969
Li-Y-Eu-La2O3,Li,Y,Eu,La2O3,800,3,11.33333333,5.666666667,13.1469585
Li-Y-Eu-La2O3,Li,Y,Eu,La2O3,800,8,8,4,13.04669022
Li-Y-Eu-La2O3,Li,Y,Eu,La2O3,800,2.25,8.5,4.25,13.00286533
Li-Y-Eu-La2O3,Li,Y,Eu,La2O3,750,10.5,3.6,0.9,12.99285937
Li-Y-Eu-La2O3,Li,Y,Eu,La2O3,750,4,4.8,1.2,12.94780491
Li-Y-Eu-La2O3,Li,Y,Eu,La2O3,800,14,4,2,12.83842034
Li-Y-Eu-La2O3,Li,Y,Eu,La2O3,800,10.5,3,1.5,12.83627335
Li-Y-Eu-La2O3,Li,Y,Eu,La2O3,800,6,6,3,12.82016458
Li-Y-Eu-La2O3,Li,Y,Eu,La2O3,700,7,2,1,12.73280036
Li-Y-Eu-La2O3,Li,Y,Eu,La2O3,700,1.5,6.8,1.7,12.71835573
Li-Y-Eu-La2O3,Li,Y,Eu,La2O3,700,4,4.8,1.2,12.69237683
Li-Y-Eu-La2O3,Li,Y,Eu,La2O3,750,1.5,6.8,1.7,12.6596817
Li-Y-Eu-La2O3,Li,Y,Eu,La2O3,800,8,9.6,2.4,12.6422179
Li-Y-Eu-La2O3,Li,Y,Eu,La2O3,700,10.5,3.6,0.9,12.61294704
Li-Y-Eu-La2O3,Li,Y,Eu,La2O3,800,6,7.2,1.8,12.3774182
Li-Y-Eu-La2O3,Li,Y,Eu,La2O3,700,2.25,10.92857143,1.821428571,12.3404242
